True_Path,Wrong_Path,Confidence
wrong_gradcam/ILSVRC2012_val_00014002_GroundTruth_CD_player_loudspeaker_24.png,wrong_gradcam/ILSVRC2012_val_00014002_WrongPred_CD_player_loudspeaker_24.png,0.23990266
wrong_gradcam/ILSVRC2012_val_00013693_GroundTruth_CD_player_tape_player_22.png,wrong_gradcam/ILSVRC2012_val_00013693_WrongPred_CD_player_tape_player_22.png,0.21561885
wrong_gradcam/ILSVRC2012_val_00009631_GroundTruth_CD_player_loudspeaker_18.png,wrong_gradcam/ILSVRC2012_val_00009631_WrongPred_CD_player_loudspeaker_18.png,0.17806086
wrong_gradcam/ILSVRC2012_val_00007901_GroundTruth_CD_player_modem_56.png,wrong_gradcam/ILSVRC2012_val_00007901_WrongPred_CD_player_modem_56.png,0.56337166
wrong_gradcam/ILSVRC2012_val_00007354_GroundTruth_CD_player_tape_player_40.png,wrong_gradcam/ILSVRC2012_val_00007354_WrongPred_CD_player_tape_player_40.png,0.40087268
wrong_gradcam/ILSVRC2012_val_00004114_GroundTruth_CD_player_entertainment_center_78.png,wrong_gradcam/ILSVRC2012_val_00004114_WrongPred_CD_player_entertainment_center_78.png,0.7751404
wrong_gradcam/ILSVRC2012_val_00003491_GroundTruth_CD_player_radio_29.png,wrong_gradcam/ILSVRC2012_val_00003491_WrongPred_CD_player_radio_29.png,0.2872023
wrong_gradcam/ILSVRC2012_val_00049785_GroundTruth_loupe_Polaroid_camera_80.png,wrong_gradcam/ILSVRC2012_val_00049785_WrongPred_loupe_Polaroid_camera_80.png,0.80024195
wrong_gradcam/ILSVRC2012_val_00046725_GroundTruth_loupe_bookcase_83.png,wrong_gradcam/ILSVRC2012_val_00046725_WrongPred_loupe_bookcase_83.png,0.82628304
wrong_gradcam/ILSVRC2012_val_00046713_GroundTruth_loupe_broccoli_80.png,wrong_gradcam/ILSVRC2012_val_00046713_WrongPred_loupe_broccoli_80.png,0.7976238
wrong_gradcam/ILSVRC2012_val_00046598_GroundTruth_loupe_safety_pin_39.png,wrong_gradcam/ILSVRC2012_val_00046598_WrongPred_loupe_safety_pin_39.png,0.38980636
wrong_gradcam/ILSVRC2012_val_00045272_GroundTruth_loupe_loudspeaker_41.png,wrong_gradcam/ILSVRC2012_val_00045272_WrongPred_loupe_loudspeaker_41.png,0.40542296
wrong_gradcam/ILSVRC2012_val_00044271_GroundTruth_loupe_sunglass_17.png,wrong_gradcam/ILSVRC2012_val_00044271_WrongPred_loupe_sunglass_17.png,0.17202438
wrong_gradcam/ILSVRC2012_val_00042338_GroundTruth_loupe_coffee_mug_19.png,wrong_gradcam/ILSVRC2012_val_00042338_WrongPred_loupe_coffee_mug_19.png,0.1905781
wrong_gradcam/ILSVRC2012_val_00040460_GroundTruth_loupe_reflex_camera_10.png,wrong_gradcam/ILSVRC2012_val_00040460_WrongPred_loupe_reflex_camera_10.png,0.10124373
wrong_gradcam/ILSVRC2012_val_00040377_GroundTruth_loupe_book_jacket_27.png,wrong_gradcam/ILSVRC2012_val_00040377_WrongPred_loupe_book_jacket_27.png,0.27292266
wrong_gradcam/ILSVRC2012_val_00037865_GroundTruth_loupe_bow_tie_27.png,wrong_gradcam/ILSVRC2012_val_00037865_WrongPred_loupe_bow_tie_27.png,0.26610285
wrong_gradcam/ILSVRC2012_val_00036273_GroundTruth_loupe_stethoscope_37.png,wrong_gradcam/ILSVRC2012_val_00036273_WrongPred_loupe_stethoscope_37.png,0.37333062
wrong_gradcam/ILSVRC2012_val_00035745_GroundTruth_loupe_barn_spider_27.png,wrong_gradcam/ILSVRC2012_val_00035745_WrongPred_loupe_barn_spider_27.png,0.2730203
wrong_gradcam/ILSVRC2012_val_00035408_GroundTruth_loupe_reflex_camera_34.png,wrong_gradcam/ILSVRC2012_val_00035408_WrongPred_loupe_reflex_camera_34.png,0.3392898
wrong_gradcam/ILSVRC2012_val_00034889_GroundTruth_loupe_strainer_35.png,wrong_gradcam/ILSVRC2012_val_00034889_WrongPred_loupe_strainer_35.png,0.35474345
wrong_gradcam/ILSVRC2012_val_00033610_GroundTruth_loupe_envelope_11.png,wrong_gradcam/ILSVRC2012_val_00033610_WrongPred_loupe_envelope_11.png,0.1062387
wrong_gradcam/ILSVRC2012_val_00032694_GroundTruth_loupe_reflex_camera_87.png,wrong_gradcam/ILSVRC2012_val_00032694_WrongPred_loupe_reflex_camera_87.png,0.87024
wrong_gradcam/ILSVRC2012_val_00031500_GroundTruth_loupe_Polaroid_camera_36.png,wrong_gradcam/ILSVRC2012_val_00031500_WrongPred_loupe_Polaroid_camera_36.png,0.35895637
wrong_gradcam/ILSVRC2012_val_00031406_GroundTruth_loupe_stole_26.png,wrong_gradcam/ILSVRC2012_val_00031406_WrongPred_loupe_stole_26.png,0.25657898
wrong_gradcam/ILSVRC2012_val_00028897_GroundTruth_loupe_tub_18.png,wrong_gradcam/ILSVRC2012_val_00028897_WrongPred_loupe_tub_18.png,0.17889456
wrong_gradcam/ILSVRC2012_val_00028226_GroundTruth_loupe_binder_48.png,wrong_gradcam/ILSVRC2012_val_00028226_WrongPred_loupe_binder_48.png,0.47988036
wrong_gradcam/ILSVRC2012_val_00019600_GroundTruth_loupe_television_30.png,wrong_gradcam/ILSVRC2012_val_00019600_WrongPred_loupe_television_30.png,0.29506457
wrong_gradcam/ILSVRC2012_val_00011970_GroundTruth_loupe_projector_44.png,wrong_gradcam/ILSVRC2012_val_00011970_WrongPred_loupe_projector_44.png,0.43514416
wrong_gradcam/ILSVRC2012_val_00007089_GroundTruth_loupe_neck_brace_75.png,wrong_gradcam/ILSVRC2012_val_00007089_WrongPred_loupe_neck_brace_75.png,0.7482887
wrong_gradcam/ILSVRC2012_val_00004519_GroundTruth_loupe_envelope_9.png,wrong_gradcam/ILSVRC2012_val_00004519_WrongPred_loupe_envelope_9.png,0.089071795
wrong_gradcam/ILSVRC2012_val_00000999_GroundTruth_loupe_cornet_19.png,wrong_gradcam/ILSVRC2012_val_00000999_WrongPred_loupe_cornet_19.png,0.18979572
wrong_gradcam/ILSVRC2012_val_00047496_GroundTruth_soap_dispenser_gas_pump_13.png,wrong_gradcam/ILSVRC2012_val_00047496_WrongPred_soap_dispenser_gas_pump_13.png,0.13350768
wrong_gradcam/ILSVRC2012_val_00045622_GroundTruth_soap_dispenser_toilet_tissue_25.png,wrong_gradcam/ILSVRC2012_val_00045622_WrongPred_soap_dispenser_toilet_tissue_25.png,0.24622564
wrong_gradcam/ILSVRC2012_val_00044604_GroundTruth_soap_dispenser_perfume_28.png,wrong_gradcam/ILSVRC2012_val_00044604_WrongPred_soap_dispenser_perfume_28.png,0.27506357
wrong_gradcam/ILSVRC2012_val_00041196_GroundTruth_soap_dispenser_perfume_59.png,wrong_gradcam/ILSVRC2012_val_00041196_WrongPred_soap_dispenser_perfume_59.png,0.5930681
wrong_gradcam/ILSVRC2012_val_00040456_GroundTruth_soap_dispenser_Petri_dish_17.png,wrong_gradcam/ILSVRC2012_val_00040456_WrongPred_soap_dispenser_Petri_dish_17.png,0.17138566
wrong_gradcam/ILSVRC2012_val_00035860_GroundTruth_soap_dispenser_medicine_chest_85.png,wrong_gradcam/ILSVRC2012_val_00035860_WrongPred_soap_dispenser_medicine_chest_85.png,0.8484102
wrong_gradcam/ILSVRC2012_val_00034006_GroundTruth_soap_dispenser_corkscrew_30.png,wrong_gradcam/ILSVRC2012_val_00034006_WrongPred_soap_dispenser_corkscrew_30.png,0.29754302
wrong_gradcam/ILSVRC2012_val_00030691_GroundTruth_soap_dispenser_mortar_19.png,wrong_gradcam/ILSVRC2012_val_00030691_WrongPred_soap_dispenser_mortar_19.png,0.1936956
wrong_gradcam/ILSVRC2012_val_00030184_GroundTruth_soap_dispenser_medicine_chest_31.png,wrong_gradcam/ILSVRC2012_val_00030184_WrongPred_soap_dispenser_medicine_chest_31.png,0.31402448
wrong_gradcam/ILSVRC2012_val_00028431_GroundTruth_soap_dispenser_washbasin_77.png,wrong_gradcam/ILSVRC2012_val_00028431_WrongPred_soap_dispenser_washbasin_77.png,0.7715008
wrong_gradcam/ILSVRC2012_val_00026459_GroundTruth_soap_dispenser_iPod_96.png,wrong_gradcam/ILSVRC2012_val_00026459_WrongPred_soap_dispenser_iPod_96.png,0.9558344
wrong_gradcam/ILSVRC2012_val_00025804_GroundTruth_soap_dispenser_washbasin_51.png,wrong_gradcam/ILSVRC2012_val_00025804_WrongPred_soap_dispenser_washbasin_51.png,0.5129325
wrong_gradcam/ILSVRC2012_val_00017584_GroundTruth_soap_dispenser_safety_pin_8.png,wrong_gradcam/ILSVRC2012_val_00017584_WrongPred_soap_dispenser_safety_pin_8.png,0.08291137
wrong_gradcam/ILSVRC2012_val_00016209_GroundTruth_soap_dispenser_shower_curtain_60.png,wrong_gradcam/ILSVRC2012_val_00016209_WrongPred_soap_dispenser_shower_curtain_60.png,0.5997219
wrong_gradcam/ILSVRC2012_val_00005772_GroundTruth_soap_dispenser_desk_10.png,wrong_gradcam/ILSVRC2012_val_00005772_WrongPred_soap_dispenser_desk_10.png,0.10347682
wrong_gradcam/ILSVRC2012_val_00003585_GroundTruth_soap_dispenser_switch_42.png,wrong_gradcam/ILSVRC2012_val_00003585_WrongPred_soap_dispenser_switch_42.png,0.4170335
wrong_gradcam/ILSVRC2012_val_00046715_GroundTruth_neck_brace_crutch_92.png,wrong_gradcam/ILSVRC2012_val_00046715_WrongPred_neck_brace_crutch_92.png,0.9184835
wrong_gradcam/ILSVRC2012_val_00043926_GroundTruth_neck_brace_stretcher_97.png,wrong_gradcam/ILSVRC2012_val_00043926_WrongPred_neck_brace_stretcher_97.png,0.973475
wrong_gradcam/ILSVRC2012_val_00036811_GroundTruth_neck_brace_barber_chair_52.png,wrong_gradcam/ILSVRC2012_val_00036811_WrongPred_neck_brace_barber_chair_52.png,0.5208506
wrong_gradcam/ILSVRC2012_val_00034119_GroundTruth_neck_brace_unicycle_7.png,wrong_gradcam/ILSVRC2012_val_00034119_WrongPred_neck_brace_unicycle_7.png,0.06717523
wrong_gradcam/ILSVRC2012_val_00033296_GroundTruth_neck_brace_bow_tie_10.png,wrong_gradcam/ILSVRC2012_val_00033296_WrongPred_neck_brace_bow_tie_10.png,0.100248225
wrong_gradcam/ILSVRC2012_val_00024623_GroundTruth_neck_brace_hair_spray_23.png,wrong_gradcam/ILSVRC2012_val_00024623_WrongPred_neck_brace_hair_spray_23.png,0.2334732
wrong_gradcam/ILSVRC2012_val_00018259_GroundTruth_neck_brace_panpipe_98.png,wrong_gradcam/ILSVRC2012_val_00018259_WrongPred_neck_brace_panpipe_98.png,0.98179674
wrong_gradcam/ILSVRC2012_val_00011068_GroundTruth_neck_brace_paddle_30.png,wrong_gradcam/ILSVRC2012_val_00011068_WrongPred_neck_brace_paddle_30.png,0.29610267
wrong_gradcam/ILSVRC2012_val_00010868_GroundTruth_neck_brace_miniskirt_12.png,wrong_gradcam/ILSVRC2012_val_00010868_WrongPred_neck_brace_miniskirt_12.png,0.122891024
wrong_gradcam/ILSVRC2012_val_00008543_GroundTruth_neck_brace_French_bulldog_41.png,wrong_gradcam/ILSVRC2012_val_00008543_WrongPred_neck_brace_French_bulldog_41.png,0.41062665
wrong_gradcam/ILSVRC2012_val_00007014_GroundTruth_neck_brace_maze_87.png,wrong_gradcam/ILSVRC2012_val_00007014_WrongPred_neck_brace_maze_87.png,0.868075
wrong_gradcam/ILSVRC2012_val_00005600_GroundTruth_neck_brace_binoculars_87.png,wrong_gradcam/ILSVRC2012_val_00005600_WrongPred_neck_brace_binoculars_87.png,0.8726486
wrong_gradcam/ILSVRC2012_val_00004297_GroundTruth_neck_brace_stage_50.png,wrong_gradcam/ILSVRC2012_val_00004297_WrongPred_neck_brace_stage_50.png,0.4954805
wrong_gradcam/ILSVRC2012_val_00002650_GroundTruth_neck_brace_American_Staffordshire_terrier_15.png,wrong_gradcam/ILSVRC2012_val_00002650_WrongPred_neck_brace_American_Staffordshire_terrier_15.png,0.14665735
wrong_gradcam/ILSVRC2012_val_00001954_GroundTruth_neck_brace_limousine_57.png,wrong_gradcam/ILSVRC2012_val_00001954_WrongPred_neck_brace_limousine_57.png,0.5717437
wrong_gradcam/ILSVRC2012_val_00000841_GroundTruth_neck_brace_stretcher_74.png,wrong_gradcam/ILSVRC2012_val_00000841_WrongPred_neck_brace_stretcher_74.png,0.73921824
wrong_gradcam/ILSVRC2012_val_00046139_GroundTruth_measuring_cup_bucket_16.png,wrong_gradcam/ILSVRC2012_val_00046139_WrongPred_measuring_cup_bucket_16.png,0.15578462
wrong_gradcam/ILSVRC2012_val_00038292_GroundTruth_measuring_cup_consomme_16.png,wrong_gradcam/ILSVRC2012_val_00038292_WrongPred_measuring_cup_consomme_16.png,0.16329038
wrong_gradcam/ILSVRC2012_val_00036766_GroundTruth_measuring_cup_strainer_81.png,wrong_gradcam/ILSVRC2012_val_00036766_WrongPred_measuring_cup_strainer_81.png,0.8056732
wrong_gradcam/ILSVRC2012_val_00027672_GroundTruth_measuring_cup_corn_96.png,wrong_gradcam/ILSVRC2012_val_00027672_WrongPred_measuring_cup_corn_96.png,0.9561187
wrong_gradcam/ILSVRC2012_val_00026855_GroundTruth_measuring_cup_Angora_29.png,wrong_gradcam/ILSVRC2012_val_00026855_WrongPred_measuring_cup_Angora_29.png,0.28757045
wrong_gradcam/ILSVRC2012_val_00018011_GroundTruth_measuring_cup_cup_16.png,wrong_gradcam/ILSVRC2012_val_00018011_WrongPred_measuring_cup_cup_16.png,0.15766019
wrong_gradcam/ILSVRC2012_val_00011426_GroundTruth_measuring_cup_spatula_40.png,wrong_gradcam/ILSVRC2012_val_00011426_WrongPred_measuring_cup_spatula_40.png,0.40063813
wrong_gradcam/ILSVRC2012_val_00009255_GroundTruth_measuring_cup_spatula_50.png,wrong_gradcam/ILSVRC2012_val_00009255_WrongPred_measuring_cup_spatula_50.png,0.49668938
wrong_gradcam/ILSVRC2012_val_00007962_GroundTruth_measuring_cup_trifle_63.png,wrong_gradcam/ILSVRC2012_val_00007962_WrongPred_measuring_cup_trifle_63.png,0.6312493
wrong_gradcam/ILSVRC2012_val_00002768_GroundTruth_measuring_cup_whistle_21.png,wrong_gradcam/ILSVRC2012_val_00002768_WrongPred_measuring_cup_whistle_21.png,0.20692553
wrong_gradcam/ILSVRC2012_val_00042077_GroundTruth_tape_player_hard_disc_34.png,wrong_gradcam/ILSVRC2012_val_00042077_WrongPred_tape_player_hard_disc_34.png,0.34175548
wrong_gradcam/ILSVRC2012_val_00041808_GroundTruth_tape_player_radio_71.png,wrong_gradcam/ILSVRC2012_val_00041808_WrongPred_tape_player_radio_71.png,0.71205854
wrong_gradcam/ILSVRC2012_val_00040920_GroundTruth_tape_player_gas_pump_95.png,wrong_gradcam/ILSVRC2012_val_00040920_WrongPred_tape_player_gas_pump_95.png,0.9494084
wrong_gradcam/ILSVRC2012_val_00039836_GroundTruth_tape_player_projector_100.png,wrong_gradcam/ILSVRC2012_val_00039836_WrongPred_tape_player_projector_100.png,0.9990312
wrong_gradcam/ILSVRC2012_val_00036753_GroundTruth_tape_player_cassette_player_44.png,wrong_gradcam/ILSVRC2012_val_00036753_WrongPred_tape_player_cassette_player_44.png,0.43798786
wrong_gradcam/ILSVRC2012_val_00036640_GroundTruth_tape_player_home_theater_53.png,wrong_gradcam/ILSVRC2012_val_00036640_WrongPred_tape_player_home_theater_53.png,0.53084105
wrong_gradcam/ILSVRC2012_val_00035035_GroundTruth_tape_player_projector_58.png,wrong_gradcam/ILSVRC2012_val_00035035_WrongPred_tape_player_projector_58.png,0.5779852
wrong_gradcam/ILSVRC2012_val_00034873_GroundTruth_tape_player_loudspeaker_18.png,wrong_gradcam/ILSVRC2012_val_00034873_WrongPred_tape_player_loudspeaker_18.png,0.17893226
wrong_gradcam/ILSVRC2012_val_00031475_GroundTruth_tape_player_pay-phone_31.png,wrong_gradcam/ILSVRC2012_val_00031475_WrongPred_tape_player_pay-phone_31.png,0.3121774
wrong_gradcam/ILSVRC2012_val_00030409_GroundTruth_tape_player_cassette_32.png,wrong_gradcam/ILSVRC2012_val_00030409_WrongPred_tape_player_cassette_32.png,0.3189073
wrong_gradcam/ILSVRC2012_val_00029362_GroundTruth_tape_player_jean_35.png,wrong_gradcam/ILSVRC2012_val_00029362_WrongPred_tape_player_jean_35.png,0.3488437
wrong_gradcam/ILSVRC2012_val_00026630_GroundTruth_tape_player_CD_player_61.png,wrong_gradcam/ILSVRC2012_val_00026630_WrongPred_tape_player_CD_player_61.png,0.61101556
wrong_gradcam/ILSVRC2012_val_00023625_GroundTruth_tape_player_cassette_player_48.png,wrong_gradcam/ILSVRC2012_val_00023625_WrongPred_tape_player_cassette_player_48.png,0.4831401
wrong_gradcam/ILSVRC2012_val_00023462_GroundTruth_tape_player_radio_81.png,wrong_gradcam/ILSVRC2012_val_00023462_WrongPred_tape_player_radio_81.png,0.8063792
wrong_gradcam/ILSVRC2012_val_00022460_GroundTruth_tape_player_loudspeaker_34.png,wrong_gradcam/ILSVRC2012_val_00022460_WrongPred_tape_player_loudspeaker_34.png,0.34359726
wrong_gradcam/ILSVRC2012_val_00021674_GroundTruth_tape_player_pencil_sharpener_36.png,wrong_gradcam/ILSVRC2012_val_00021674_WrongPred_tape_player_pencil_sharpener_36.png,0.35774928
wrong_gradcam/ILSVRC2012_val_00017709_GroundTruth_tape_player_oscilloscope_29.png,wrong_gradcam/ILSVRC2012_val_00017709_WrongPred_tape_player_oscilloscope_29.png,0.2865538
wrong_gradcam/ILSVRC2012_val_00015503_GroundTruth_tape_player_reflex_camera_24.png,wrong_gradcam/ILSVRC2012_val_00015503_WrongPred_tape_player_reflex_camera_24.png,0.24101323
wrong_gradcam/ILSVRC2012_val_00014078_GroundTruth_tape_player_cassette_player_53.png,wrong_gradcam/ILSVRC2012_val_00014078_WrongPred_tape_player_cassette_player_53.png,0.52627397
wrong_gradcam/ILSVRC2012_val_00009201_GroundTruth_tape_player_radio_34.png,wrong_gradcam/ILSVRC2012_val_00009201_WrongPred_tape_player_radio_34.png,0.34415555
wrong_gradcam/ILSVRC2012_val_00008846_GroundTruth_tape_player_maze_18.png,wrong_gradcam/ILSVRC2012_val_00008846_WrongPred_tape_player_maze_18.png,0.1810013
wrong_gradcam/ILSVRC2012_val_00008785_GroundTruth_tape_player_Polaroid_camera_52.png,wrong_gradcam/ILSVRC2012_val_00008785_WrongPred_tape_player_Polaroid_camera_52.png,0.5244908
wrong_gradcam/ILSVRC2012_val_00005349_GroundTruth_tape_player_cassette_35.png,wrong_gradcam/ILSVRC2012_val_00005349_WrongPred_tape_player_cassette_35.png,0.35226586
wrong_gradcam/ILSVRC2012_val_00002564_GroundTruth_tape_player_cassette_player_48.png,wrong_gradcam/ILSVRC2012_val_00002564_WrongPred_tape_player_cassette_player_48.png,0.47661707
wrong_gradcam/ILSVRC2012_val_00001806_GroundTruth_tape_player_pencil_sharpener_30.png,wrong_gradcam/ILSVRC2012_val_00001806_WrongPred_tape_player_pencil_sharpener_30.png,0.2970936
wrong_gradcam/ILSVRC2012_val_00001738_GroundTruth_tape_player_radio_44.png,wrong_gradcam/ILSVRC2012_val_00001738_WrongPred_tape_player_radio_44.png,0.4417168
wrong_gradcam/ILSVRC2012_val_00001666_GroundTruth_tape_player_printer_25.png,wrong_gradcam/ILSVRC2012_val_00001666_WrongPred_tape_player_printer_25.png,0.2522961
wrong_gradcam/ILSVRC2012_val_00001249_GroundTruth_tape_player_radio_15.png,wrong_gradcam/ILSVRC2012_val_00001249_WrongPred_tape_player_radio_15.png,0.14911683
wrong_gradcam/ILSVRC2012_val_00000627_GroundTruth_tape_player_Polaroid_camera_48.png,wrong_gradcam/ILSVRC2012_val_00000627_WrongPred_tape_player_Polaroid_camera_48.png,0.48191154
wrong_gradcam/ILSVRC2012_val_00042449_GroundTruth_toy_terrier_Doberman_48.png,wrong_gradcam/ILSVRC2012_val_00042449_WrongPred_toy_terrier_Doberman_48.png,0.48466337
wrong_gradcam/ILSVRC2012_val_00041444_GroundTruth_toy_terrier_miniature_pinscher_74.png,wrong_gradcam/ILSVRC2012_val_00041444_WrongPred_toy_terrier_miniature_pinscher_74.png,0.7390841
wrong_gradcam/ILSVRC2012_val_00038974_GroundTruth_toy_terrier_Chihuahua_57.png,wrong_gradcam/ILSVRC2012_val_00038974_WrongPred_toy_terrier_Chihuahua_57.png,0.5718633
wrong_gradcam/ILSVRC2012_val_00037669_GroundTruth_toy_terrier_Chihuahua_56.png,wrong_gradcam/ILSVRC2012_val_00037669_WrongPred_toy_terrier_Chihuahua_56.png,0.55517405
wrong_gradcam/ILSVRC2012_val_00036751_GroundTruth_toy_terrier_Border_terrier_30.png,wrong_gradcam/ILSVRC2012_val_00036751_WrongPred_toy_terrier_Border_terrier_30.png,0.3005431
wrong_gradcam/ILSVRC2012_val_00033726_GroundTruth_toy_terrier_Boston_bull_40.png,wrong_gradcam/ILSVRC2012_val_00033726_WrongPred_toy_terrier_Boston_bull_40.png,0.3959389
wrong_gradcam/ILSVRC2012_val_00033530_GroundTruth_toy_terrier_bluetick_37.png,wrong_gradcam/ILSVRC2012_val_00033530_WrongPred_toy_terrier_bluetick_37.png,0.36539707
wrong_gradcam/ILSVRC2012_val_00023310_GroundTruth_toy_terrier_bluetick_32.png,wrong_gradcam/ILSVRC2012_val_00023310_WrongPred_toy_terrier_bluetick_32.png,0.31648734
wrong_gradcam/ILSVRC2012_val_00020484_GroundTruth_toy_terrier_Pembroke_50.png,wrong_gradcam/ILSVRC2012_val_00020484_WrongPred_toy_terrier_Pembroke_50.png,0.5004547
wrong_gradcam/ILSVRC2012_val_00019883_GroundTruth_toy_terrier_soccer_ball_73.png,wrong_gradcam/ILSVRC2012_val_00019883_WrongPred_toy_terrier_soccer_ball_73.png,0.7297822
wrong_gradcam/ILSVRC2012_val_00019566_GroundTruth_toy_terrier_miniature_pinscher_48.png,wrong_gradcam/ILSVRC2012_val_00019566_WrongPred_toy_terrier_miniature_pinscher_48.png,0.47934332
wrong_gradcam/ILSVRC2012_val_00019261_GroundTruth_toy_terrier_Boston_bull_90.png,wrong_gradcam/ILSVRC2012_val_00019261_WrongPred_toy_terrier_Boston_bull_90.png,0.9017039
wrong_gradcam/ILSVRC2012_val_00011748_GroundTruth_toy_terrier_Chihuahua_74.png,wrong_gradcam/ILSVRC2012_val_00011748_WrongPred_toy_terrier_Chihuahua_74.png,0.7366213
wrong_gradcam/ILSVRC2012_val_00007511_GroundTruth_toy_terrier_American_Staffordshire_terrier_80.png,wrong_gradcam/ILSVRC2012_val_00007511_WrongPred_toy_terrier_American_Staffordshire_terrier_80.png,0.8047492
wrong_gradcam/ILSVRC2012_val_00006544_GroundTruth_toy_terrier_Chihuahua_49.png,wrong_gradcam/ILSVRC2012_val_00006544_WrongPred_toy_terrier_Chihuahua_49.png,0.4883014
wrong_gradcam/ILSVRC2012_val_00005639_GroundTruth_toy_terrier_Chihuahua_89.png,wrong_gradcam/ILSVRC2012_val_00005639_WrongPred_toy_terrier_Chihuahua_89.png,0.8937811
wrong_gradcam/ILSVRC2012_val_00004717_GroundTruth_toy_terrier_Chihuahua_74.png,wrong_gradcam/ILSVRC2012_val_00004717_WrongPred_toy_terrier_Chihuahua_74.png,0.7360976
wrong_gradcam/ILSVRC2012_val_00004325_GroundTruth_toy_terrier_miniature_pinscher_32.png,wrong_gradcam/ILSVRC2012_val_00004325_WrongPred_toy_terrier_miniature_pinscher_32.png,0.31964752
wrong_gradcam/ILSVRC2012_val_00002521_GroundTruth_toy_terrier_bow_tie_81.png,wrong_gradcam/ILSVRC2012_val_00002521_WrongPred_toy_terrier_bow_tie_81.png,0.8070186
wrong_gradcam/ILSVRC2012_val_00048131_GroundTruth_black-footed_ferret_polecat_92.png,wrong_gradcam/ILSVRC2012_val_00048131_WrongPred_black-footed_ferret_polecat_92.png,0.9203569
wrong_gradcam/ILSVRC2012_val_00047800_GroundTruth_black-footed_ferret_polecat_48.png,wrong_gradcam/ILSVRC2012_val_00047800_WrongPred_black-footed_ferret_polecat_48.png,0.4834587
wrong_gradcam/ILSVRC2012_val_00046518_GroundTruth_black-footed_ferret_weasel_42.png,wrong_gradcam/ILSVRC2012_val_00046518_WrongPred_black-footed_ferret_weasel_42.png,0.4207909
wrong_gradcam/ILSVRC2012_val_00044484_GroundTruth_black-footed_ferret_Siamese_cat_45.png,wrong_gradcam/ILSVRC2012_val_00044484_WrongPred_black-footed_ferret_Siamese_cat_45.png,0.44980535
wrong_gradcam/ILSVRC2012_val_00040895_GroundTruth_black-footed_ferret_Christmas_stocking_27.png,wrong_gradcam/ILSVRC2012_val_00040895_WrongPred_black-footed_ferret_Christmas_stocking_27.png,0.27115947
wrong_gradcam/ILSVRC2012_val_00040026_GroundTruth_black-footed_ferret_polecat_42.png,wrong_gradcam/ILSVRC2012_val_00040026_WrongPred_black-footed_ferret_polecat_42.png,0.42086548
wrong_gradcam/ILSVRC2012_val_00039109_GroundTruth_black-footed_ferret_polecat_91.png,wrong_gradcam/ILSVRC2012_val_00039109_WrongPred_black-footed_ferret_polecat_91.png,0.9077692
wrong_gradcam/ILSVRC2012_val_00033474_GroundTruth_black-footed_ferret_polecat_80.png,wrong_gradcam/ILSVRC2012_val_00033474_WrongPred_black-footed_ferret_polecat_80.png,0.8003407
wrong_gradcam/ILSVRC2012_val_00031517_GroundTruth_black-footed_ferret_badger_76.png,wrong_gradcam/ILSVRC2012_val_00031517_WrongPred_black-footed_ferret_badger_76.png,0.75986326
wrong_gradcam/ILSVRC2012_val_00027016_GroundTruth_black-footed_ferret_weasel_52.png,wrong_gradcam/ILSVRC2012_val_00027016_WrongPred_black-footed_ferret_weasel_52.png,0.51742536
wrong_gradcam/ILSVRC2012_val_00026767_GroundTruth_black-footed_ferret_polecat_52.png,wrong_gradcam/ILSVRC2012_val_00026767_WrongPred_black-footed_ferret_polecat_52.png,0.52398384
wrong_gradcam/ILSVRC2012_val_00025750_GroundTruth_black-footed_ferret_polecat_71.png,wrong_gradcam/ILSVRC2012_val_00025750_WrongPred_black-footed_ferret_polecat_71.png,0.7102931
wrong_gradcam/ILSVRC2012_val_00023680_GroundTruth_black-footed_ferret_weasel_51.png,wrong_gradcam/ILSVRC2012_val_00023680_WrongPred_black-footed_ferret_weasel_51.png,0.50633
wrong_gradcam/ILSVRC2012_val_00023673_GroundTruth_black-footed_ferret_polecat_83.png,wrong_gradcam/ILSVRC2012_val_00023673_WrongPred_black-footed_ferret_polecat_83.png,0.83320946
wrong_gradcam/ILSVRC2012_val_00017666_GroundTruth_black-footed_ferret_weasel_62.png,wrong_gradcam/ILSVRC2012_val_00017666_WrongPred_black-footed_ferret_weasel_62.png,0.62409407
wrong_gradcam/ILSVRC2012_val_00016721_GroundTruth_black-footed_ferret_polecat_35.png,wrong_gradcam/ILSVRC2012_val_00016721_WrongPred_black-footed_ferret_polecat_35.png,0.35176077
wrong_gradcam/ILSVRC2012_val_00014233_GroundTruth_black-footed_ferret_polecat_43.png,wrong_gradcam/ILSVRC2012_val_00014233_WrongPred_black-footed_ferret_polecat_43.png,0.43341655
wrong_gradcam/ILSVRC2012_val_00049147_GroundTruth_affenpinscher_Brabancon_griffon_49.png,wrong_gradcam/ILSVRC2012_val_00049147_WrongPred_affenpinscher_Brabancon_griffon_49.png,0.48641157
wrong_gradcam/ILSVRC2012_val_00048288_GroundTruth_affenpinscher_miniature_schnauzer_38.png,wrong_gradcam/ILSVRC2012_val_00048288_WrongPred_affenpinscher_miniature_schnauzer_38.png,0.3793056
wrong_gradcam/ILSVRC2012_val_00048018_GroundTruth_affenpinscher_briard_31.png,wrong_gradcam/ILSVRC2012_val_00048018_WrongPred_affenpinscher_briard_31.png,0.30892462
