True_Path,Wrong_Path,Confidence,Sim,C_PERPLEXITY
wrong_gradcam/ILSVRC2012_val_00041019_GroundTruth_power_drill_hand_blower_28.png,wrong_gradcam/ILSVRC2012_val_00041019_WrongPred_power_drill_hand_blower_28.png,0.27819017,90.18452,3.797904318
wrong_gradcam/ILSVRC2012_val_00040657_GroundTruth_power_drill_military_uniform_25.png,wrong_gradcam/ILSVRC2012_val_00040657_WrongPred_power_drill_military_uniform_25.png,0.2459614,106.81979,12.43375433
wrong_gradcam/ILSVRC2012_val_00039029_GroundTruth_power_drill_espresso_maker_26.png,wrong_gradcam/ILSVRC2012_val_00039029_WrongPred_power_drill_espresso_maker_26.png,0.26147145,149.49408,7.901746508
wrong_gradcam/ILSVRC2012_val_00030768_GroundTruth_power_drill_bookshop_31.png,wrong_gradcam/ILSVRC2012_val_00030768_WrongPred_power_drill_bookshop_31.png,0.31020018,139.0178,9.104073497
wrong_gradcam/ILSVRC2012_val_00028887_GroundTruth_power_drill_hand_blower_74.png,wrong_gradcam/ILSVRC2012_val_00028887_WrongPred_power_drill_hand_blower_74.png,0.73580384,127.333115,2.247411715
wrong_gradcam/ILSVRC2012_val_00026148_GroundTruth_power_drill_pickup_68.png,wrong_gradcam/ILSVRC2012_val_00026148_WrongPred_power_drill_pickup_68.png,0.6842317,155.24011,19.12866548
wrong_gradcam/ILSVRC2012_val_00025477_GroundTruth_power_drill_paintbrush_6.png,wrong_gradcam/ILSVRC2012_val_00025477_WrongPred_power_drill_paintbrush_6.png,0.061179962,124.515396,7.447409345
wrong_gradcam/ILSVRC2012_val_00021148_GroundTruth_power_drill_pole_27.png,wrong_gradcam/ILSVRC2012_val_00021148_WrongPred_power_drill_pole_27.png,0.27062613,149.24516,9.550252884
wrong_gradcam/ILSVRC2012_val_00018033_GroundTruth_power_drill_racer_51.png,wrong_gradcam/ILSVRC2012_val_00018033_WrongPred_power_drill_racer_51.png,0.51382345,179.16403,8.850225476
wrong_gradcam/ILSVRC2012_val_00015214_GroundTruth_power_drill_sewing_machine_39.png,wrong_gradcam/ILSVRC2012_val_00015214_WrongPred_power_drill_sewing_machine_39.png,0.38731474,152.76666,4.875093884
wrong_gradcam/ILSVRC2012_val_00014379_GroundTruth_power_drill_pool_table_63.png,wrong_gradcam/ILSVRC2012_val_00014379_WrongPred_power_drill_pool_table_63.png,0.6269704,131.90488,13.02633362
wrong_gradcam/ILSVRC2012_val_00012847_GroundTruth_power_drill_menu_16.png,wrong_gradcam/ILSVRC2012_val_00012847_WrongPred_power_drill_menu_16.png,0.16463567,147.19868,9.63697665
wrong_gradcam/ILSVRC2012_val_00010951_GroundTruth_power_drill_pool_table_19.png,wrong_gradcam/ILSVRC2012_val_00010951_WrongPred_power_drill_pool_table_19.png,0.19047408,163.59885,3.461901419
wrong_gradcam/ILSVRC2012_val_00009245_GroundTruth_power_drill_chain_saw_89.png,wrong_gradcam/ILSVRC2012_val_00009245_WrongPred_power_drill_chain_saw_89.png,0.8850766,158.26271,8.079119443
wrong_gradcam/ILSVRC2012_val_00009204_GroundTruth_power_drill_Crock_Pot_45.png,wrong_gradcam/ILSVRC2012_val_00009204_WrongPred_power_drill_Crock_Pot_45.png,0.45312706,130.62222,15.95950721
wrong_gradcam/ILSVRC2012_val_00001559_GroundTruth_power_drill_cellular_telephone_17.png,wrong_gradcam/ILSVRC2012_val_00001559_WrongPred_power_drill_cellular_telephone_17.png,0.1729498,172.03702,18.06054367
wrong_gradcam/ILSVRC2012_val_00000589_GroundTruth_power_drill_water_bottle_16.png,wrong_gradcam/ILSVRC2012_val_00000589_WrongPred_power_drill_water_bottle_16.png,0.16295192,157.4157,9.168465775
wrong_gradcam/ILSVRC2012_val_00046513_GroundTruth_eggnog_ashcan_15.png,wrong_gradcam/ILSVRC2012_val_00046513_WrongPred_eggnog_ashcan_15.png,0.1471645,117.391655,6.285263697
wrong_gradcam/ILSVRC2012_val_00046179_GroundTruth_eggnog_vending_machine_46.png,wrong_gradcam/ILSVRC2012_val_00046179_WrongPred_eggnog_vending_machine_46.png,0.4599276,192.39034,5.432133
wrong_gradcam/ILSVRC2012_val_00046091_GroundTruth_eggnog_hamper_19.png,wrong_gradcam/ILSVRC2012_val_00046091_WrongPred_eggnog_hamper_19.png,0.18782976,127.23109,8.602534226
wrong_gradcam/ILSVRC2012_val_00043644_GroundTruth_eggnog_espresso_58.png,wrong_gradcam/ILSVRC2012_val_00043644_WrongPred_eggnog_espresso_58.png,0.58169246,149.37682,5.659036057
wrong_gradcam/ILSVRC2012_val_00032520_GroundTruth_eggnog_cardigan_50.png,wrong_gradcam/ILSVRC2012_val_00032520_WrongPred_eggnog_cardigan_50.png,0.4964127,204.8373,11.76707075
wrong_gradcam/ILSVRC2012_val_00032432_GroundTruth_eggnog_beer_glass_55.png,wrong_gradcam/ILSVRC2012_val_00032432_WrongPred_eggnog_beer_glass_55.png,0.5504409,145.99799,3.927660503
wrong_gradcam/ILSVRC2012_val_00029971_GroundTruth_eggnog_pop_bottle_27.png,wrong_gradcam/ILSVRC2012_val_00029971_WrongPred_eggnog_pop_bottle_27.png,0.27003548,130.52815,4.717565783
wrong_gradcam/ILSVRC2012_val_00029102_GroundTruth_eggnog_soup_bowl_54.png,wrong_gradcam/ILSVRC2012_val_00029102_WrongPred_eggnog_soup_bowl_54.png,0.53568137,116.81284,4.306585607
wrong_gradcam/ILSVRC2012_val_00028866_GroundTruth_eggnog_pop_bottle_93.png,wrong_gradcam/ILSVRC2012_val_00028866_WrongPred_eggnog_pop_bottle_93.png,0.929244,143.66776,3.156083237
wrong_gradcam/ILSVRC2012_val_00025362_GroundTruth_eggnog_beer_glass_57.png,wrong_gradcam/ILSVRC2012_val_00025362_WrongPred_eggnog_beer_glass_57.png,0.5689475,147.67026,2.417022957
wrong_gradcam/ILSVRC2012_val_00024821_GroundTruth_eggnog_dough_75.png,wrong_gradcam/ILSVRC2012_val_00024821_WrongPred_eggnog_dough_75.png,0.7487001,154.28246,6.1212796
wrong_gradcam/ILSVRC2012_val_00024415_GroundTruth_eggnog_ice_cream_20.png,wrong_gradcam/ILSVRC2012_val_00024415_WrongPred_eggnog_ice_cream_20.png,0.20270137,88.492004,9.389143544
wrong_gradcam/ILSVRC2012_val_00023961_GroundTruth_eggnog_trifle_89.png,wrong_gradcam/ILSVRC2012_val_00023961_WrongPred_eggnog_trifle_89.png,0.8925794,168.06558,1.217890176
wrong_gradcam/ILSVRC2012_val_00023089_GroundTruth_eggnog_ladle_69.png,wrong_gradcam/ILSVRC2012_val_00023089_WrongPred_eggnog_ladle_69.png,0.69232464,142.43951,5.313393911
wrong_gradcam/ILSVRC2012_val_00020391_GroundTruth_eggnog_ice_cream_99.png,wrong_gradcam/ILSVRC2012_val_00020391_WrongPred_eggnog_ice_cream_99.png,0.98745817,113.892265,3.015569176
wrong_gradcam/ILSVRC2012_val_00019012_GroundTruth_eggnog_soup_bowl_39.png,wrong_gradcam/ILSVRC2012_val_00019012_WrongPred_eggnog_soup_bowl_39.png,0.3914978,98.93946,5.576026192
wrong_gradcam/ILSVRC2012_val_00017072_GroundTruth_eggnog_drum_68.png,wrong_gradcam/ILSVRC2012_val_00017072_WrongPred_eggnog_drum_68.png,0.6808492,141.87769,8.275857816
wrong_gradcam/ILSVRC2012_val_00016466_GroundTruth_eggnog_coffee_mug_38.png,wrong_gradcam/ILSVRC2012_val_00016466_WrongPred_eggnog_coffee_mug_38.png,0.3829255,222.2568,7.574302406
wrong_gradcam/ILSVRC2012_val_00016107_GroundTruth_eggnog_bucket_30.png,wrong_gradcam/ILSVRC2012_val_00016107_WrongPred_eggnog_bucket_30.png,0.29750016,189.68843,4.954765289
wrong_gradcam/ILSVRC2012_val_00012666_GroundTruth_eggnog_consomme_8.png,wrong_gradcam/ILSVRC2012_val_00012666_WrongPred_eggnog_consomme_8.png,0.07990074,104.91688,12.86626972
wrong_gradcam/ILSVRC2012_val_00011831_GroundTruth_eggnog_lotion_39.png,wrong_gradcam/ILSVRC2012_val_00011831_WrongPred_eggnog_lotion_39.png,0.38667977,128.33098,2.500895131
wrong_gradcam/ILSVRC2012_val_00011632_GroundTruth_eggnog_cup_38.png,wrong_gradcam/ILSVRC2012_val_00011632_WrongPred_eggnog_cup_38.png,0.37636,198.49286,2.501977186
wrong_gradcam/ILSVRC2012_val_00008970_GroundTruth_eggnog_mixing_bowl_41.png,wrong_gradcam/ILSVRC2012_val_00008970_WrongPred_eggnog_mixing_bowl_41.png,0.41236168,125.473976,5.838469751
wrong_gradcam/ILSVRC2012_val_00006588_GroundTruth_eggnog_beer_glass_31.png,wrong_gradcam/ILSVRC2012_val_00006588_WrongPred_eggnog_beer_glass_31.png,0.31352538,52.969288,10.26853099
wrong_gradcam/ILSVRC2012_val_00006310_GroundTruth_eggnog_strainer_18.png,wrong_gradcam/ILSVRC2012_val_00006310_WrongPred_eggnog_strainer_18.png,0.18117848,114.129265,6.851964702
wrong_gradcam/ILSVRC2012_val_00000801_GroundTruth_eggnog_lotion_59.png,wrong_gradcam/ILSVRC2012_val_00000801_WrongPred_eggnog_lotion_59.png,0.5886224,215.63002,6.368956145
wrong_gradcam/ILSVRC2012_val_00044071_GroundTruth_plate_rack_dishwasher_66.png,wrong_gradcam/ILSVRC2012_val_00044071_WrongPred_plate_rack_dishwasher_66.png,0.65906143,208.63446,7.694582152
wrong_gradcam/ILSVRC2012_val_00041237_GroundTruth_plate_rack_washer_27.png,wrong_gradcam/ILSVRC2012_val_00041237_WrongPred_plate_rack_washer_27.png,0.27195147,157.25525,2.150430375
wrong_gradcam/ILSVRC2012_val_00040142_GroundTruth_plate_rack_strainer_24.png,wrong_gradcam/ILSVRC2012_val_00040142_WrongPred_plate_rack_strainer_24.png,0.2356305,164.87648,10.04430347
wrong_gradcam/ILSVRC2012_val_00034683_GroundTruth_plate_rack_organ_14.png,wrong_gradcam/ILSVRC2012_val_00034683_WrongPred_plate_rack_organ_14.png,0.1352495,149.29344,14.94976082
wrong_gradcam/ILSVRC2012_val_00033665_GroundTruth_plate_rack_china_cabinet_39.png,wrong_gradcam/ILSVRC2012_val_00033665_WrongPred_plate_rack_china_cabinet_39.png,0.39376137,142.37411,2.341690489
wrong_gradcam/ILSVRC2012_val_00029613_GroundTruth_plate_rack_strainer_17.png,wrong_gradcam/ILSVRC2012_val_00029613_WrongPred_plate_rack_strainer_17.png,0.16995665,123.81298,10.80087931
wrong_gradcam/ILSVRC2012_val_00027552_GroundTruth_plate_rack_packet_93.png,wrong_gradcam/ILSVRC2012_val_00027552_WrongPred_plate_rack_packet_93.png,0.93081254,202.3527,3.971318232
wrong_gradcam/ILSVRC2012_val_00027388_GroundTruth_plate_rack_handkerchief_7.png,wrong_gradcam/ILSVRC2012_val_00027388_WrongPred_plate_rack_handkerchief_7.png,0.07344866,194.31432,6.59818733
wrong_gradcam/ILSVRC2012_val_00026724_GroundTruth_plate_rack_stove_27.png,wrong_gradcam/ILSVRC2012_val_00026724_WrongPred_plate_rack_stove_27.png,0.27424818,153.30672,6.387027136
wrong_gradcam/ILSVRC2012_val_00020554_GroundTruth_plate_rack_dishwasher_60.png,wrong_gradcam/ILSVRC2012_val_00020554_WrongPred_plate_rack_dishwasher_60.png,0.5962538,175.605,3.080887001
wrong_gradcam/ILSVRC2012_val_00019084_GroundTruth_plate_rack_dishwasher_84.png,wrong_gradcam/ILSVRC2012_val_00019084_WrongPred_plate_rack_dishwasher_84.png,0.8422188,186.83928,1.277909546
wrong_gradcam/ILSVRC2012_val_00017668_GroundTruth_plate_rack_china_cabinet_45.png,wrong_gradcam/ILSVRC2012_val_00017668_WrongPred_plate_rack_china_cabinet_45.png,0.4519775,127.54652,2.470068681
wrong_gradcam/ILSVRC2012_val_00014249_GroundTruth_plate_rack_shopping_cart_43.png,wrong_gradcam/ILSVRC2012_val_00014249_WrongPred_plate_rack_shopping_cart_43.png,0.43438843,195.8894,9.002667913
wrong_gradcam/ILSVRC2012_val_00011608_GroundTruth_plate_rack_table_lamp_52.png,wrong_gradcam/ILSVRC2012_val_00011608_WrongPred_plate_rack_table_lamp_52.png,0.5185213,161.88916,2.871924467
wrong_gradcam/ILSVRC2012_val_00009867_GroundTruth_plate_rack_crate_12.png,wrong_gradcam/ILSVRC2012_val_00009867_WrongPred_plate_rack_crate_12.png,0.116794735,89.38701,3.752770861
wrong_gradcam/ILSVRC2012_val_00008572_GroundTruth_plate_rack_dishwasher_34.png,wrong_gradcam/ILSVRC2012_val_00008572_WrongPred_plate_rack_dishwasher_34.png,0.33707476,195.76987,1.656496174
wrong_gradcam/ILSVRC2012_val_00006287_GroundTruth_plate_rack_folding_chair_24.png,wrong_gradcam/ILSVRC2012_val_00006287_WrongPred_plate_rack_folding_chair_24.png,0.24310377,135.23624,3.700210852
wrong_gradcam/ILSVRC2012_val_00006124_GroundTruth_plate_rack_strainer_78.png,wrong_gradcam/ILSVRC2012_val_00006124_WrongPred_plate_rack_strainer_78.png,0.7821202,154.7828,4.53754779
wrong_gradcam/ILSVRC2012_val_00005375_GroundTruth_plate_rack_printer_19.png,wrong_gradcam/ILSVRC2012_val_00005375_WrongPred_plate_rack_printer_19.png,0.18639098,136.08324,6.601167366
wrong_gradcam/ILSVRC2012_val_00005374_GroundTruth_plate_rack_dishwasher_21.png,wrong_gradcam/ILSVRC2012_val_00005374_WrongPred_plate_rack_dishwasher_21.png,0.20952868,85.12778,6.494378544
wrong_gradcam/ILSVRC2012_val_00001853_GroundTruth_plate_rack_paintbrush_19.png,wrong_gradcam/ILSVRC2012_val_00001853_WrongPred_plate_rack_paintbrush_19.png,0.19396858,122.100716,6.059884724
wrong_gradcam/ILSVRC2012_val_00048891_GroundTruth_cleaver_hammer_30.png,wrong_gradcam/ILSVRC2012_val_00048891_WrongPred_cleaver_hammer_30.png,0.29636115,150.15466,2.899142639
wrong_gradcam/ILSVRC2012_val_00045197_GroundTruth_cleaver_wallet_30.png,wrong_gradcam/ILSVRC2012_val_00045197_WrongPred_cleaver_wallet_30.png,0.30307928,217.29396,13.66647538
wrong_gradcam/ILSVRC2012_val_00041660_GroundTruth_cleaver_flute_93.png,wrong_gradcam/ILSVRC2012_val_00041660_WrongPred_cleaver_flute_93.png,0.9322538,160.24567,4.496534391
wrong_gradcam/ILSVRC2012_val_00039826_GroundTruth_cleaver_plate_94.png,wrong_gradcam/ILSVRC2012_val_00039826_WrongPred_cleaver_plate_94.png,0.9394067,163.77171,9.158008077
wrong_gradcam/ILSVRC2012_val_00039665_GroundTruth_cleaver_plate_43.png,wrong_gradcam/ILSVRC2012_val_00039665_WrongPred_cleaver_plate_43.png,0.43119788,139.64941,17.09823708
wrong_gradcam/ILSVRC2012_val_00038348_GroundTruth_cleaver_French_loaf_17.png,wrong_gradcam/ILSVRC2012_val_00038348_WrongPred_cleaver_French_loaf_17.png,0.16831635,135.44777,10.69915431
wrong_gradcam/ILSVRC2012_val_00028494_GroundTruth_cleaver_paintbrush_23.png,wrong_gradcam/ILSVRC2012_val_00028494_WrongPred_cleaver_paintbrush_23.png,0.2272896,176.88115,8.248342536
wrong_gradcam/ILSVRC2012_val_00027812_GroundTruth_cleaver_carpenter's_kit_55.png,wrong_gradcam/ILSVRC2012_val_00027812_WrongPred_cleaver_carpenter's_kit_55.png,0.5530135,177.70651,1.899285564
wrong_gradcam/ILSVRC2012_val_00027474_GroundTruth_cleaver_ashcan_17.png,wrong_gradcam/ILSVRC2012_val_00027474_WrongPred_cleaver_ashcan_17.png,0.17257005,179.99138,20.92035987
wrong_gradcam/ILSVRC2012_val_00027427_GroundTruth_cleaver_butcher_shop_31.png,wrong_gradcam/ILSVRC2012_val_00027427_WrongPred_cleaver_butcher_shop_31.png,0.31287476,100.82767,5.496619262
wrong_gradcam/ILSVRC2012_val_00026505_GroundTruth_cleaver_carpenter's_kit_51.png,wrong_gradcam/ILSVRC2012_val_00026505_WrongPred_cleaver_carpenter's_kit_51.png,0.50645566,221.6665,2.632605934
wrong_gradcam/ILSVRC2012_val_00026439_GroundTruth_cleaver_bulletproof_vest_12.png,wrong_gradcam/ILSVRC2012_val_00026439_WrongPred_cleaver_bulletproof_vest_12.png,0.12189714,142.23972,6.9134097
wrong_gradcam/ILSVRC2012_val_00025279_GroundTruth_cleaver_butternut_squash_12.png,wrong_gradcam/ILSVRC2012_val_00025279_WrongPred_cleaver_butternut_squash_12.png,0.11992633,120.72973,5.231495961
wrong_gradcam/ILSVRC2012_val_00022700_GroundTruth_cleaver_binder_4.png,wrong_gradcam/ILSVRC2012_val_00022700_WrongPred_cleaver_binder_4.png,0.041653458,94.533424,5.207894813
wrong_gradcam/ILSVRC2012_val_00021297_GroundTruth_cleaver_guillotine_18.png,wrong_gradcam/ILSVRC2012_val_00021297_WrongPred_cleaver_guillotine_18.png,0.17576659,183.30104,5.146365581
wrong_gradcam/ILSVRC2012_val_00019358_GroundTruth_cleaver_pot_93.png,wrong_gradcam/ILSVRC2012_val_00019358_WrongPred_cleaver_pot_93.png,0.9344102,143.19771,13.11181832
wrong_gradcam/ILSVRC2012_val_00014608_GroundTruth_cleaver_cellular_telephone_12.png,wrong_gradcam/ILSVRC2012_val_00014608_WrongPred_cleaver_cellular_telephone_12.png,0.11642995,126.775246,8.459878845
wrong_gradcam/ILSVRC2012_val_00014528_GroundTruth_cleaver_toaster_18.png,wrong_gradcam/ILSVRC2012_val_00014528_WrongPred_cleaver_toaster_18.png,0.18275714,162.39206,9.305668471
wrong_gradcam/ILSVRC2012_val_00012885_GroundTruth_cleaver_notebook_15.png,wrong_gradcam/ILSVRC2012_val_00012885_WrongPred_cleaver_notebook_15.png,0.15052803,158.43892,5.808922002
wrong_gradcam/ILSVRC2012_val_00011081_GroundTruth_cleaver_carpenter's_kit_52.png,wrong_gradcam/ILSVRC2012_val_00011081_WrongPred_cleaver_carpenter's_kit_52.png,0.52213436,138.5461,1.236617366
wrong_gradcam/ILSVRC2012_val_00009367_GroundTruth_cleaver_medicine_chest_26.png,wrong_gradcam/ILSVRC2012_val_00009367_WrongPred_cleaver_medicine_chest_26.png,0.2640568,154.06982,11.21989847
wrong_gradcam/ILSVRC2012_val_00009160_GroundTruth_cleaver_zucchini_47.png,wrong_gradcam/ILSVRC2012_val_00009160_WrongPred_cleaver_zucchini_47.png,0.4650941,141.00336,6.402461145
wrong_gradcam/ILSVRC2012_val_00004815_GroundTruth_cleaver_gown_46.png,wrong_gradcam/ILSVRC2012_val_00004815_WrongPred_cleaver_gown_46.png,0.46068588,144.00957,3.683413353
wrong_gradcam/ILSVRC2012_val_00004379_GroundTruth_cleaver_potter's_wheel_31.png,wrong_gradcam/ILSVRC2012_val_00004379_WrongPred_cleaver_potter's_wheel_31.png,0.3050619,91.47358,7.761746519
wrong_gradcam/ILSVRC2012_val_00000564_GroundTruth_cleaver_carpenter's_kit_47.png,wrong_gradcam/ILSVRC2012_val_00000564_WrongPred_cleaver_carpenter's_kit_47.png,0.46537223,142.30585,2.323685658
wrong_gradcam/ILSVRC2012_val_00042799_GroundTruth_cocktail_shaker_pop_bottle_83.png,wrong_gradcam/ILSVRC2012_val_00042799_WrongPred_cocktail_shaker_pop_bottle_83.png,0.8298921,125.86159,9.522990278
wrong_gradcam/ILSVRC2012_val_00041455_GroundTruth_cocktail_shaker_saltshaker_57.png,wrong_gradcam/ILSVRC2012_val_00041455_WrongPred_cocktail_shaker_saltshaker_57.png,0.566791,113.78463,3.30899131
wrong_gradcam/ILSVRC2012_val_00040906_GroundTruth_cocktail_shaker_pill_bottle_33.png,wrong_gradcam/ILSVRC2012_val_00040906_WrongPred_cocktail_shaker_pill_bottle_33.png,0.33024105,133.51637,10.04745079
wrong_gradcam/ILSVRC2012_val_00036404_GroundTruth_cocktail_shaker_lighter_39.png,wrong_gradcam/ILSVRC2012_val_00036404_WrongPred_cocktail_shaker_lighter_39.png,0.39228305,289.71735,4.11229079
wrong_gradcam/ILSVRC2012_val_00034375_GroundTruth_cocktail_shaker_orange_47.png,wrong_gradcam/ILSVRC2012_val_00034375_WrongPred_cocktail_shaker_orange_47.png,0.46780875,154.90181,3.855195619
wrong_gradcam/ILSVRC2012_val_00023646_GroundTruth_cocktail_shaker_bubble_24.png,wrong_gradcam/ILSVRC2012_val_00023646_WrongPred_cocktail_shaker_bubble_24.png,0.23687539,126.70794,3.304285718
wrong_gradcam/ILSVRC2012_val_00019832_GroundTruth_cocktail_shaker_pop_bottle_18.png,wrong_gradcam/ILSVRC2012_val_00019832_WrongPred_cocktail_shaker_pop_bottle_18.png,0.18311861,158.4554,3.227110295
wrong_gradcam/ILSVRC2012_val_00017747_GroundTruth_cocktail_shaker_ballpoint_12.png,wrong_gradcam/ILSVRC2012_val_00017747_WrongPred_cocktail_shaker_ballpoint_12.png,0.12119623,122.87314,2.737221214
wrong_gradcam/ILSVRC2012_val_00017110_GroundTruth_cocktail_shaker_saltshaker_72.png,wrong_gradcam/ILSVRC2012_val_00017110_WrongPred_cocktail_shaker_saltshaker_72.png,0.7188725,196.009,2.615094061
wrong_gradcam/ILSVRC2012_val_00013685_GroundTruth_cocktail_shaker_bucket_27.png,wrong_gradcam/ILSVRC2012_val_00013685_WrongPred_cocktail_shaker_bucket_27.png,0.26789054,121.56022,5.390975517
wrong_gradcam/ILSVRC2012_val_00012643_GroundTruth_cocktail_shaker_saltshaker_8.png,wrong_gradcam/ILSVRC2012_val_00012643_WrongPred_cocktail_shaker_saltshaker_8.png,0.08364626,59.13471,3.741522816
wrong_gradcam/ILSVRC2012_val_00011794_GroundTruth_cocktail_shaker_stove_69.png,wrong_gradcam/ILSVRC2012_val_00011794_WrongPred_cocktail_shaker_stove_69.png,0.6898924,148.41069,3.161787695
wrong_gradcam/ILSVRC2012_val_00004624_GroundTruth_cocktail_shaker_water_jug_20.png,wrong_gradcam/ILSVRC2012_val_00004624_WrongPred_cocktail_shaker_water_jug_20.png,0.2015007,205.85352,5.084774734
wrong_gradcam/ILSVRC2012_val_00003798_GroundTruth_cocktail_shaker_nail_8.png,wrong_gradcam/ILSVRC2012_val_00003798_WrongPred_cocktail_shaker_nail_8.png,0.082241416,255.28503,5.190875255
wrong_gradcam/ILSVRC2012_val_00002826_GroundTruth_cocktail_shaker_perfume_31.png,wrong_gradcam/ILSVRC2012_val_00002826_WrongPred_cocktail_shaker_perfume_31.png,0.30709738,124.69546,13.65797379
wrong_gradcam/ILSVRC2012_val_00001471_GroundTruth_cocktail_shaker_coffeepot_28.png,wrong_gradcam/ILSVRC2012_val_00001471_WrongPred_cocktail_shaker_coffeepot_28.png,0.27579308,138.14952,4.213471283
wrong_gradcam/ILSVRC2012_val_00047168_GroundTruth_sweatshirt_plastic_bag_40.png,wrong_gradcam/ILSVRC2012_val_00047168_WrongPred_sweatshirt_plastic_bag_40.png,0.39647338,147.37909,5.19671742
wrong_gradcam/ILSVRC2012_val_00044286_GroundTruth_sweatshirt_wardrobe_63.png,wrong_gradcam/ILSVRC2012_val_00044286_WrongPred_sweatshirt_wardrobe_63.png,0.632772,206.5949,5.493586815
wrong_gradcam/ILSVRC2012_val_00044267_GroundTruth_sweatshirt_jersey_54.png,wrong_gradcam/ILSVRC2012_val_00044267_WrongPred_sweatshirt_jersey_54.png,0.54315287,183.20937,2.332412275
wrong_gradcam/ILSVRC2012_val_00043017_GroundTruth_sweatshirt_Cardigan_14.png,wrong_gradcam/ILSVRC2012_val_00043017_WrongPred_sweatshirt_Cardigan_14.png,0.14421803,141.32962,8.365113221
wrong_gradcam/ILSVRC2012_val_00042525_GroundTruth_sweatshirt_cardigan_90.png,wrong_gradcam/ILSVRC2012_val_00042525_WrongPred_sweatshirt_cardigan_90.png,0.9030875,157.38672,1.493095961
wrong_gradcam/ILSVRC2012_val_00041639_GroundTruth_sweatshirt_cardigan_36.png,wrong_gradcam/ILSVRC2012_val_00041639_WrongPred_sweatshirt_cardigan_36.png,0.36310762,191.56776,1.677579662
wrong_gradcam/ILSVRC2012_val_00039686_GroundTruth_sweatshirt_wool_22.png,wrong_gradcam/ILSVRC2012_val_00039686_WrongPred_sweatshirt_wool_22.png,0.22078905,142.42712,4.439638157
wrong_gradcam/ILSVRC2012_val_00038408_GroundTruth_sweatshirt_toyshop_23.png,wrong_gradcam/ILSVRC2012_val_00038408_WrongPred_sweatshirt_toyshop_23.png,0.22640486,168.91534,6.549446559
wrong_gradcam/ILSVRC2012_val_00037376_GroundTruth_sweatshirt_diaper_55.png,wrong_gradcam/ILSVRC2012_val_00037376_WrongPred_sweatshirt_diaper_55.png,0.55123085,198.10085,6.792061169
wrong_gradcam/ILSVRC2012_val_00035013_GroundTruth_sweatshirt_jersey_90.png,wrong_gradcam/ILSVRC2012_val_00035013_WrongPred_sweatshirt_jersey_90.png,0.8974614,200.06279,1.50599512
wrong_gradcam/ILSVRC2012_val_00033847_GroundTruth_sweatshirt_jersey_43.png,wrong_gradcam/ILSVRC2012_val_00033847_WrongPred_sweatshirt_jersey_43.png,0.42841634,127.80475,4.221896797
wrong_gradcam/ILSVRC2012_val_00032651_GroundTruth_sweatshirt_jersey_58.png,wrong_gradcam/ILSVRC2012_val_00032651_WrongPred_sweatshirt_jersey_58.png,0.5835066,191.50885,1.479144732
wrong_gradcam/ILSVRC2012_val_00031379_GroundTruth_sweatshirt_suit_29.png,wrong_gradcam/ILSVRC2012_val_00031379_WrongPred_sweatshirt_suit_29.png,0.2939773,189.77376,3.373004678
wrong_gradcam/ILSVRC2012_val_00028860_GroundTruth_sweatshirt_cardigan_68.png,wrong_gradcam/ILSVRC2012_val_00028860_WrongPred_sweatshirt_cardigan_68.png,0.6806775,174.98924,2.680866044
wrong_gradcam/ILSVRC2012_val_00027573_GroundTruth_sweatshirt_poncho_15.png,wrong_gradcam/ILSVRC2012_val_00027573_WrongPred_sweatshirt_poncho_15.png,0.14903161,171.59169,2.681787963
wrong_gradcam/ILSVRC2012_val_00025062_GroundTruth_sweatshirt_pillow_15.png,wrong_gradcam/ILSVRC2012_val_00025062_WrongPred_sweatshirt_pillow_15.png,0.15467022,171.14644,6.3584489
wrong_gradcam/ILSVRC2012_val_00020241_GroundTruth_sweatshirt_upright_6.png,wrong_gradcam/ILSVRC2012_val_00020241_WrongPred_sweatshirt_upright_6.png,0.05755178,143.52159,23.36841968
wrong_gradcam/ILSVRC2012_val_00019805_GroundTruth_sweatshirt_jersey_12.png,wrong_gradcam/ILSVRC2012_val_00019805_WrongPred_sweatshirt_jersey_12.png,0.122316666,116.146324,9.522370998
wrong_gradcam/ILSVRC2012_val_00018940_GroundTruth_sweatshirt_lab_coat_26.png,wrong_gradcam/ILSVRC2012_val_00018940_WrongPred_sweatshirt_lab_coat_26.png,0.25718203,126.208885,9.719150158
wrong_gradcam/ILSVRC2012_val_00018171_GroundTruth_sweatshirt_suit_11.png,wrong_gradcam/ILSVRC2012_val_00018171_WrongPred_sweatshirt_suit_11.png,0.112989634,128.97586,6.813600318
wrong_gradcam/ILSVRC2012_val_00016068_GroundTruth_sweatshirt_cardigan_64.png,wrong_gradcam/ILSVRC2012_val_00016068_WrongPred_sweatshirt_cardigan_64.png,0.64033043,138.61807,5.019997414
wrong_gradcam/ILSVRC2012_val_00011887_GroundTruth_sweatshirt_wool_12.png,wrong_gradcam/ILSVRC2012_val_00011887_WrongPred_sweatshirt_wool_12.png,0.12305176,112.316734,5.665295601
wrong_gradcam/ILSVRC2012_val_00011149_GroundTruth_sweatshirt_cardigan_64.png,wrong_gradcam/ILSVRC2012_val_00011149_WrongPred_sweatshirt_cardigan_64.png,0.63576925,189.17838,2.865235118
