True_Path,Wrong_Path,Confidence,Dis,C_PERPLEXITY
wrong_gradcam/ILSVRC2012_val_00005711_GroundTruth_scabbard_letter_opener_82.png,wrong_gradcam/ILSVRC2012_val_00005711_WrongPred_scabbard_letter_opener_82.png,0.8157357,128.3327,4.034987598
wrong_gradcam/ILSVRC2012_val_00004352_GroundTruth_scabbard_broom_62.png,wrong_gradcam/ILSVRC2012_val_00004352_WrongPred_scabbard_broom_62.png,0.62324625,290.79657,1.252486013
wrong_gradcam/ILSVRC2012_val_00000039_GroundTruth_scabbard_holster_24.png,wrong_gradcam/ILSVRC2012_val_00000039_WrongPred_scabbard_holster_24.png,0.23616959,169.78432,2.889996074
wrong_gradcam/ILSVRC2012_val_00041776_GroundTruth_Kerry_blue_terrier_teddy_31.png,wrong_gradcam/ILSVRC2012_val_00041776_WrongPred_Kerry_blue_terrier_teddy_31.png,0.3085421,154.02676,2.243427761
wrong_gradcam/ILSVRC2012_val_00040773_GroundTruth_Kerry_blue_terrier_Bouvier_des_Flandres_52.png,wrong_gradcam/ILSVRC2012_val_00040773_WrongPred_Kerry_blue_terrier_Bouvier_des_Flandres_52.png,0.5162789,142.4144,2.532392423
wrong_gradcam/ILSVRC2012_val_00032468_GroundTruth_Kerry_blue_terrier_toy_poodle_80.png,wrong_gradcam/ILSVRC2012_val_00032468_WrongPred_Kerry_blue_terrier_toy_poodle_80.png,0.8032903,135.03427,4.137963628
wrong_gradcam/ILSVRC2012_val_00029435_GroundTruth_Kerry_blue_terrier_miniature_schnauzer_34.png,wrong_gradcam/ILSVRC2012_val_00029435_WrongPred_Kerry_blue_terrier_miniature_schnauzer_34.png,0.3409517,136.19318,3.435428461
wrong_gradcam/ILSVRC2012_val_00020700_GroundTruth_Kerry_blue_terrier_toy_poodle_63.png,wrong_gradcam/ILSVRC2012_val_00020700_WrongPred_Kerry_blue_terrier_toy_poodle_63.png,0.6318577,138.78163,2.520627753
wrong_gradcam/ILSVRC2012_val_00019041_GroundTruth_Kerry_blue_terrier_giant_schnauzer_71.png,wrong_gradcam/ILSVRC2012_val_00019041_WrongPred_Kerry_blue_terrier_giant_schnauzer_71.png,0.71288896,126.15405,6.345586889
wrong_gradcam/ILSVRC2012_val_00010682_GroundTruth_Kerry_blue_terrier_Tibetan_terrier_90.png,wrong_gradcam/ILSVRC2012_val_00010682_WrongPred_Kerry_blue_terrier_Tibetan_terrier_90.png,0.8989136,150.01207,3.93197723
wrong_gradcam/ILSVRC2012_val_00000062_GroundTruth_Kerry_blue_terrier_standard_poodle_21.png,wrong_gradcam/ILSVRC2012_val_00000062_WrongPred_Kerry_blue_terrier_standard_poodle_21.png,0.20740257,106.30688,3.136749049
wrong_gradcam/ILSVRC2012_val_00045540_GroundTruth_mosquito_net_mountain_tent_48.png,wrong_gradcam/ILSVRC2012_val_00045540_WrongPred_mosquito_net_mountain_tent_48.png,0.48442453,213.15529,1.389115598
wrong_gradcam/ILSVRC2012_val_00022181_GroundTruth_mosquito_net_bassinet_72.png,wrong_gradcam/ILSVRC2012_val_00022181_WrongPred_mosquito_net_bassinet_72.png,0.7215074,138.47757,2.809660637
wrong_gradcam/ILSVRC2012_val_00015031_GroundTruth_mosquito_net_cradle_42.png,wrong_gradcam/ILSVRC2012_val_00015031_WrongPred_mosquito_net_cradle_42.png,0.417559,249.1435,1.138670825
wrong_gradcam/ILSVRC2012_val_00048148_GroundTruth_axolotl_goldfish_21.png,wrong_gradcam/ILSVRC2012_val_00048148_WrongPred_axolotl_goldfish_21.png,0.21110873,137.03204,2.099776765
wrong_gradcam/ILSVRC2012_val_00045656_GroundTruth_axolotl_crayfish_42.png,wrong_gradcam/ILSVRC2012_val_00045656_WrongPred_axolotl_crayfish_42.png,0.4239108,201.98375,1.631029869
wrong_gradcam/ILSVRC2012_val_00045553_GroundTruth_axolotl_loupe_85.png,wrong_gradcam/ILSVRC2012_val_00045553_WrongPred_axolotl_loupe_85.png,0.84595865,158.50615,5.90872901
wrong_gradcam/ILSVRC2012_val_00035529_GroundTruth_axolotl_mongoose_49.png,wrong_gradcam/ILSVRC2012_val_00035529_WrongPred_axolotl_mongoose_49.png,0.49090523,212.24333,5.61692097
wrong_gradcam/ILSVRC2012_val_00020772_GroundTruth_axolotl_goldfish_64.png,wrong_gradcam/ILSVRC2012_val_00020772_WrongPred_axolotl_goldfish_64.png,0.64208,131.98679,4.982987932
wrong_gradcam/ILSVRC2012_val_00016441_GroundTruth_axolotl_sea_cucumber_67.png,wrong_gradcam/ILSVRC2012_val_00016441_WrongPred_axolotl_sea_cucumber_67.png,0.66790944,172.78577,4.717211361
wrong_gradcam/ILSVRC2012_val_00011474_GroundTruth_axolotl_common_newt_82.png,wrong_gradcam/ILSVRC2012_val_00011474_WrongPred_axolotl_common_newt_82.png,0.8169017,293.57303,2.225904873
wrong_gradcam/ILSVRC2012_val_00048391_GroundTruth_washer_medicine_chest_63.png,wrong_gradcam/ILSVRC2012_val_00048391_WrongPred_washer_medicine_chest_63.png,0.6301136,207.57137,5.415258148
wrong_gradcam/ILSVRC2012_val_00041902_GroundTruth_washer_vending_machine_54.png,wrong_gradcam/ILSVRC2012_val_00041902_WrongPred_washer_vending_machine_54.png,0.5381928,173.93375,2.607147139
wrong_gradcam/ILSVRC2012_val_00022249_GroundTruth_washer_photocopier_43.png,wrong_gradcam/ILSVRC2012_val_00022249_WrongPred_washer_photocopier_43.png,0.43026754,191.19905,1.586478166
wrong_gradcam/ILSVRC2012_val_00019346_GroundTruth_washer_medicine_chest_15.png,wrong_gradcam/ILSVRC2012_val_00019346_WrongPred_washer_medicine_chest_15.png,0.14829244,137.62862,8.574160572
wrong_gradcam/ILSVRC2012_val_00018909_GroundTruth_washer_space_heater_69.png,wrong_gradcam/ILSVRC2012_val_00018909_WrongPred_washer_space_heater_69.png,0.6940507,159.38025,2.761906417
wrong_gradcam/ILSVRC2012_val_00014173_GroundTruth_washer_toilet_seat_88.png,wrong_gradcam/ILSVRC2012_val_00014173_WrongPred_washer_toilet_seat_88.png,0.8807582,104.67421,2.835178731
wrong_gradcam/ILSVRC2012_val_00013010_GroundTruth_washer_digital_clock_81.png,wrong_gradcam/ILSVRC2012_val_00013010_WrongPred_washer_digital_clock_81.png,0.8117722,207.49731,3.41168675
wrong_gradcam/ILSVRC2012_val_00010706_GroundTruth_washer_medicine_chest_83.png,wrong_gradcam/ILSVRC2012_val_00010706_WrongPred_washer_medicine_chest_83.png,0.8326302,168.14215,6.339804928
wrong_gradcam/ILSVRC2012_val_00006768_GroundTruth_washer_printer_52.png,wrong_gradcam/ILSVRC2012_val_00006768_WrongPred_washer_printer_52.png,0.5157884,177.36275,2.625623362
wrong_gradcam/ILSVRC2012_val_00003561_GroundTruth_washer_tabby_64.png,wrong_gradcam/ILSVRC2012_val_00003561_WrongPred_washer_tabby_64.png,0.63908774,251.99234,1.185291134
wrong_gradcam/ILSVRC2012_val_00047334_GroundTruth_switch_combination_lock_38.png,wrong_gradcam/ILSVRC2012_val_00047334_WrongPred_switch_combination_lock_38.png,0.38175762,167.3385,3.385098884
wrong_gradcam/ILSVRC2012_val_00045927_GroundTruth_switch_whistle_16.png,wrong_gradcam/ILSVRC2012_val_00045927_WrongPred_switch_whistle_16.png,0.16218099,168.66605,9.499788972
wrong_gradcam/ILSVRC2012_val_00045658_GroundTruth_switch_bolo_tie_95.png,wrong_gradcam/ILSVRC2012_val_00045658_WrongPred_switch_bolo_tie_95.png,0.9485593,168.27621,2.469546628
wrong_gradcam/ILSVRC2012_val_00044588_GroundTruth_switch_radio_49.png,wrong_gradcam/ILSVRC2012_val_00044588_WrongPred_switch_radio_49.png,0.48747772,116.91389,4.418286654
wrong_gradcam/ILSVRC2012_val_00041016_GroundTruth_switch_scuba_diver_55.png,wrong_gradcam/ILSVRC2012_val_00041016_WrongPred_switch_scuba_diver_55.png,0.5468357,150.8552,10.29363594
wrong_gradcam/ILSVRC2012_val_00036463_GroundTruth_switch_stove_43.png,wrong_gradcam/ILSVRC2012_val_00036463_WrongPred_switch_stove_43.png,0.43460074,155.28195,5.507852168
wrong_gradcam/ILSVRC2012_val_00036255_GroundTruth_switch_printer_30.png,wrong_gradcam/ILSVRC2012_val_00036255_WrongPred_switch_printer_30.png,0.29914486,153.13248,2.52011751
wrong_gradcam/ILSVRC2012_val_00035679_GroundTruth_switch_chest_36.png,wrong_gradcam/ILSVRC2012_val_00035679_WrongPred_switch_chest_36.png,0.35836115,146.14272,6.177695876
wrong_gradcam/ILSVRC2012_val_00035646_GroundTruth_switch_table_lamp_52.png,wrong_gradcam/ILSVRC2012_val_00035646_WrongPred_switch_table_lamp_52.png,0.5163309,134.61768,2.447476507
wrong_gradcam/ILSVRC2012_val_00034711_GroundTruth_switch_oscilloscope_70.png,wrong_gradcam/ILSVRC2012_val_00034711_WrongPred_switch_oscilloscope_70.png,0.7008008,249.65556,2.025601472
wrong_gradcam/ILSVRC2012_val_00031983_GroundTruth_switch_mouse_48.png,wrong_gradcam/ILSVRC2012_val_00031983_WrongPred_switch_mouse_48.png,0.47578406,116.10983,2.957267339
wrong_gradcam/ILSVRC2012_val_00031697_GroundTruth_switch_puck_39.png,wrong_gradcam/ILSVRC2012_val_00031697_WrongPred_switch_puck_39.png,0.38982528,157.12401,5.118090648
wrong_gradcam/ILSVRC2012_val_00030216_GroundTruth_switch_shower_curtain_22.png,wrong_gradcam/ILSVRC2012_val_00030216_WrongPred_switch_shower_curtain_22.png,0.2236021,196.90007,3.064924653
wrong_gradcam/ILSVRC2012_val_00027023_GroundTruth_switch_gas_pump_23.png,wrong_gradcam/ILSVRC2012_val_00027023_WrongPred_switch_gas_pump_23.png,0.22725058,180.86568,3.79897683
wrong_gradcam/ILSVRC2012_val_00018122_GroundTruth_switch_refrigerator_24.png,wrong_gradcam/ILSVRC2012_val_00018122_WrongPred_switch_refrigerator_24.png,0.23614007,139.49873,8.535415135
wrong_gradcam/ILSVRC2012_val_00016211_GroundTruth_switch_safe_46.png,wrong_gradcam/ILSVRC2012_val_00016211_WrongPred_switch_safe_46.png,0.45822972,181.84354,4.472800469
wrong_gradcam/ILSVRC2012_val_00016199_GroundTruth_switch_washbasin_51.png,wrong_gradcam/ILSVRC2012_val_00016199_WrongPred_switch_washbasin_51.png,0.51056933,166.2658,3.33444158
wrong_gradcam/ILSVRC2012_val_00015844_GroundTruth_switch_remote_control_64.png,wrong_gradcam/ILSVRC2012_val_00015844_WrongPred_switch_remote_control_64.png,0.6439361,185.43,2.21698939
wrong_gradcam/ILSVRC2012_val_00008372_GroundTruth_switch_tape_player_37.png,wrong_gradcam/ILSVRC2012_val_00008372_WrongPred_switch_tape_player_37.png,0.36709422,185.51686,3.143317564
wrong_gradcam/ILSVRC2012_val_00005605_GroundTruth_switch_soap_dispenser_48.png,wrong_gradcam/ILSVRC2012_val_00005605_WrongPred_switch_soap_dispenser_48.png,0.48024365,182.19899,3.900251779
wrong_gradcam/ILSVRC2012_val_00002797_GroundTruth_switch_dumbbell_83.png,wrong_gradcam/ILSVRC2012_val_00002797_WrongPred_switch_dumbbell_83.png,0.8329862,177.16016,3.092073759
wrong_gradcam/ILSVRC2012_val_00041407_GroundTruth_four-poster_studio_couch_50.png,wrong_gradcam/ILSVRC2012_val_00041407_WrongPred_four-poster_studio_couch_50.png,0.49575078,253.9994,1.94806262
wrong_gradcam/ILSVRC2012_val_00036037_GroundTruth_four-poster_throne_75.png,wrong_gradcam/ILSVRC2012_val_00036037_WrongPred_four-poster_throne_75.png,0.7511162,210.74028,1.994695003
wrong_gradcam/ILSVRC2012_val_00024695_GroundTruth_four-poster_sliding_door_27.png,wrong_gradcam/ILSVRC2012_val_00024695_WrongPred_four-poster_sliding_door_27.png,0.26706338,174.17967,4.116121213
wrong_gradcam/ILSVRC2012_val_00016373_GroundTruth_four-poster_hamper_7.png,wrong_gradcam/ILSVRC2012_val_00016373_WrongPred_four-poster_hamper_7.png,0.072914705,119.662544,5.916186007
wrong_gradcam/ILSVRC2012_val_00009375_GroundTruth_four-poster_mosquito_net_27.png,wrong_gradcam/ILSVRC2012_val_00009375_WrongPred_four-poster_mosquito_net_27.png,0.2688898,138.5493,2.330401229
wrong_gradcam/ILSVRC2012_val_00022638_GroundTruth_parachute_pelican_34.png,wrong_gradcam/ILSVRC2012_val_00022638_WrongPred_parachute_pelican_34.png,0.34094313,115.83914,1.367933984
wrong_gradcam/ILSVRC2012_val_00009593_GroundTruth_parachute_apron_20.png,wrong_gradcam/ILSVRC2012_val_00009593_WrongPred_parachute_apron_20.png,0.20050749,128.93578,4.637582784
wrong_gradcam/ILSVRC2012_val_00002990_GroundTruth_parachute_aircraft_carrier_18.png,wrong_gradcam/ILSVRC2012_val_00002990_WrongPred_parachute_aircraft_carrier_18.png,0.18352652,158.45534,7.927542017
wrong_gradcam/ILSVRC2012_val_00039876_GroundTruth_jersey_bib_73.png,wrong_gradcam/ILSVRC2012_val_00039876_WrongPred_jersey_bib_73.png,0.7340107,215.51805,1.548312827
wrong_gradcam/ILSVRC2012_val_00018901_GroundTruth_jersey_sunglasses_63.png,wrong_gradcam/ILSVRC2012_val_00018901_WrongPred_jersey_sunglasses_63.png,0.6314063,206.22498,2.251678399
wrong_gradcam/ILSVRC2012_val_00016727_GroundTruth_jersey_poncho_15.png,wrong_gradcam/ILSVRC2012_val_00016727_WrongPred_jersey_poncho_15.png,0.1523779,113.637024,9.630902684
wrong_gradcam/ILSVRC2012_val_00016334_GroundTruth_jersey_bib_41.png,wrong_gradcam/ILSVRC2012_val_00016334_WrongPred_jersey_bib_41.png,0.41365504,155.49257,3.998319525
wrong_gradcam/ILSVRC2012_val_00013803_GroundTruth_jersey_vestment_74.png,wrong_gradcam/ILSVRC2012_val_00013803_WrongPred_jersey_vestment_74.png,0.7385491,164.00134,1.83770795
wrong_gradcam/ILSVRC2012_val_00011939_GroundTruth_jersey_hand_blower_39.png,wrong_gradcam/ILSVRC2012_val_00011939_WrongPred_jersey_hand_blower_39.png,0.3856061,174.66466,5.664530086
wrong_gradcam/ILSVRC2012_val_00007961_GroundTruth_jersey_sweatshirt_61.png,wrong_gradcam/ILSVRC2012_val_00007961_WrongPred_jersey_sweatshirt_61.png,0.609769,206.39052,1.679932004
wrong_gradcam/ILSVRC2012_val_00006843_GroundTruth_jersey_electric_guitar_65.png,wrong_gradcam/ILSVRC2012_val_00006843_WrongPred_jersey_electric_guitar_65.png,0.65343034,100.548004,1.851039257
wrong_gradcam/ILSVRC2012_val_00000282_GroundTruth_jersey_crossword_puzzle_97.png,wrong_gradcam/ILSVRC2012_val_00000282_WrongPred_jersey_crossword_puzzle_97.png,0.97192526,219.87021,1.417363112
wrong_gradcam/ILSVRC2012_val_00000219_GroundTruth_jersey_Great_Pyrenees_12.png,wrong_gradcam/ILSVRC2012_val_00000219_WrongPred_jersey_Great_Pyrenees_12.png,0.118285164,180.8756,3.035334721
wrong_gradcam/ILSVRC2012_val_00047097_GroundTruth_lighter_bottlecap_34.png,wrong_gradcam/ILSVRC2012_val_00047097_WrongPred_lighter_bottlecap_34.png,0.33642843,162.1665,7.128157739
wrong_gradcam/ILSVRC2012_val_00043458_GroundTruth_lighter_harmonica_34.png,wrong_gradcam/ILSVRC2012_val_00043458_WrongPred_lighter_harmonica_34.png,0.34340954,157.98643,3.440155381
wrong_gradcam/ILSVRC2012_val_00034881_GroundTruth_lighter_Crock_Pot_69.png,wrong_gradcam/ILSVRC2012_val_00034881_WrongPred_lighter_Crock_Pot_69.png,0.68579334,156.39731,13.05494872
wrong_gradcam/ILSVRC2012_val_00032801_GroundTruth_lighter_eggnog_64.png,wrong_gradcam/ILSVRC2012_val_00032801_WrongPred_lighter_eggnog_64.png,0.643956,179.87645,4.124044987
wrong_gradcam/ILSVRC2012_val_00024416_GroundTruth_lighter_holster_21.png,wrong_gradcam/ILSVRC2012_val_00024416_WrongPred_lighter_holster_21.png,0.2108952,166.5262,7.840525221
wrong_gradcam/ILSVRC2012_val_00020197_GroundTruth_lighter_candle_52.png,wrong_gradcam/ILSVRC2012_val_00020197_WrongPred_lighter_candle_52.png,0.5229581,90.59266,1.981949336
wrong_gradcam/ILSVRC2012_val_00018595_GroundTruth_lighter_bubble_88.png,wrong_gradcam/ILSVRC2012_val_00018595_WrongPred_lighter_bubble_88.png,0.8843082,130.11018,14.77618195
wrong_gradcam/ILSVRC2012_val_00014322_GroundTruth_lighter_cassette_92.png,wrong_gradcam/ILSVRC2012_val_00014322_WrongPred_lighter_cassette_92.png,0.9225324,149.1386,1.129342751
wrong_gradcam/ILSVRC2012_val_00009507_GroundTruth_lighter_combination_lock_73.png,wrong_gradcam/ILSVRC2012_val_00009507_WrongPred_lighter_combination_lock_73.png,0.7289264,120.53327,6.400410738
wrong_gradcam/ILSVRC2012_val_00009293_GroundTruth_lighter_lipstick_14.png,wrong_gradcam/ILSVRC2012_val_00009293_WrongPred_lighter_lipstick_14.png,0.14401321,140.85132,4.288981357
wrong_gradcam/ILSVRC2012_val_00007981_GroundTruth_lighter_fountain_pen_25.png,wrong_gradcam/ILSVRC2012_val_00007981_WrongPred_lighter_fountain_pen_25.png,0.25272506,132.72313,5.991951846
wrong_gradcam/ILSVRC2012_val_00034017_GroundTruth_quill_feather_boa_99.png,wrong_gradcam/ILSVRC2012_val_00034017_WrongPred_quill_feather_boa_99.png,0.9879964,151.89351,1.838809509
wrong_gradcam/ILSVRC2012_val_00015664_GroundTruth_quill_chest_16.png,wrong_gradcam/ILSVRC2012_val_00015664_WrongPred_quill_chest_16.png,0.16117972,102.17934,4.76419095
wrong_gradcam/ILSVRC2012_val_00015617_GroundTruth_quill_drumstick_18.png,wrong_gradcam/ILSVRC2012_val_00015617_WrongPred_quill_drumstick_18.png,0.17830212,83.64371,5.051798716
wrong_gradcam/ILSVRC2012_val_00012813_GroundTruth_quill_flute_10.png,wrong_gradcam/ILSVRC2012_val_00012813_WrongPred_quill_flute_10.png,0.09687796,138.90543,8.868014766
wrong_gradcam/ILSVRC2012_val_00010234_GroundTruth_quill_pill_bottle_34.png,wrong_gradcam/ILSVRC2012_val_00010234_WrongPred_quill_pill_bottle_34.png,0.3378109,130.2008,7.508942779
wrong_gradcam/ILSVRC2012_val_00009513_GroundTruth_quill_microphone_14.png,wrong_gradcam/ILSVRC2012_val_00009513_WrongPred_quill_microphone_14.png,0.14339988,122.12812,13.59599762
wrong_gradcam/ILSVRC2012_val_00008657_GroundTruth_quill_crossword_puzzle_99.png,wrong_gradcam/ILSVRC2012_val_00008657_WrongPred_quill_crossword_puzzle_99.png,0.98610747,149.10257,1.519631951
wrong_gradcam/ILSVRC2012_val_00007806_GroundTruth_quill_stingray_20.png,wrong_gradcam/ILSVRC2012_val_00007806_WrongPred_quill_stingray_20.png,0.19949761,148.12604,8.511492642
wrong_gradcam/ILSVRC2012_val_00007590_GroundTruth_quill_slide_rule_60.png,wrong_gradcam/ILSVRC2012_val_00007590_WrongPred_quill_slide_rule_60.png,0.60467416,182.8823,7.039245899
wrong_gradcam/ILSVRC2012_val_00003041_GroundTruth_quill_envelope_93.png,wrong_gradcam/ILSVRC2012_val_00003041_WrongPred_quill_envelope_93.png,0.9304015,209.31613,3.32113073
wrong_gradcam/ILSVRC2012_val_00048783_GroundTruth_Maltese_dog_Tibetan_terrier_56.png,wrong_gradcam/ILSVRC2012_val_00048783_WrongPred_Maltese_dog_Tibetan_terrier_56.png,0.561922,134.98007,2.643668281
wrong_gradcam/ILSVRC2012_val_00041918_GroundTruth_Maltese_dog_Old_English_sheepdog_92.png,wrong_gradcam/ILSVRC2012_val_00041918_WrongPred_Maltese_dog_Old_English_sheepdog_92.png,0.92461985,162.42633,3.57919348
wrong_gradcam/ILSVRC2012_val_00034602_GroundTruth_Maltese_dog_West_Highland_white_terrier_32.png,wrong_gradcam/ILSVRC2012_val_00034602_WrongPred_Maltese_dog_West_Highland_white_terrier_32.png,0.32001573,126.11701,4.415940822
wrong_gradcam/ILSVRC2012_val_00034259_GroundTruth_Maltese_dog_toy_poodle_37.png,wrong_gradcam/ILSVRC2012_val_00034259_WrongPred_Maltese_dog_toy_poodle_37.png,0.3668171,145.49577,4.857757144
wrong_gradcam/ILSVRC2012_val_00033310_GroundTruth_Maltese_dog_toy_poodle_30.png,wrong_gradcam/ILSVRC2012_val_00033310_WrongPred_Maltese_dog_toy_poodle_30.png,0.29631522,121.9889,5.179975423
wrong_gradcam/ILSVRC2012_val_00030056_GroundTruth_Maltese_dog_West_Highland_white_terrier_78.png,wrong_gradcam/ILSVRC2012_val_00030056_WrongPred_Maltese_dog_West_Highland_white_terrier_78.png,0.78022504,166.42381,2.2751518
wrong_gradcam/ILSVRC2012_val_00015300_GroundTruth_Maltese_dog_soccer_ball_56.png,wrong_gradcam/ILSVRC2012_val_00015300_WrongPred_Maltese_dog_soccer_ball_56.png,0.56028557,159.1011,2.598463083
wrong_gradcam/ILSVRC2012_val_00010238_GroundTruth_Maltese_dog_Lhasa_91.png,wrong_gradcam/ILSVRC2012_val_00010238_WrongPred_Maltese_dog_Lhasa_91.png,0.9079026,171.99622,1.738833867
wrong_gradcam/ILSVRC2012_val_00002683_GroundTruth_Maltese_dog_toilet_tissue_72.png,wrong_gradcam/ILSVRC2012_val_00002683_WrongPred_Maltese_dog_toilet_tissue_72.png,0.72016716,136.35052,1.541745374
wrong_gradcam/ILSVRC2012_val_00045675_GroundTruth_coffeepot_water_jug_44.png,wrong_gradcam/ILSVRC2012_val_00045675_WrongPred_coffeepot_water_jug_44.png,0.4441739,158.64235,2.246081355
wrong_gradcam/ILSVRC2012_val_00045069_GroundTruth_coffeepot_water_jug_40.png,wrong_gradcam/ILSVRC2012_val_00045069_WrongPred_coffeepot_water_jug_40.png,0.39917564,130.24615,4.02814578
wrong_gradcam/ILSVRC2012_val_00043200_GroundTruth_coffeepot_stove_98.png,wrong_gradcam/ILSVRC2012_val_00043200_WrongPred_coffeepot_stove_98.png,0.9822151,188.45306,4.373017912
wrong_gradcam/ILSVRC2012_val_00043165_GroundTruth_coffeepot_teapot_90.png,wrong_gradcam/ILSVRC2012_val_00043165_WrongPred_coffeepot_teapot_90.png,0.904979,188.15999,1.532152778
wrong_gradcam/ILSVRC2012_val_00043146_GroundTruth_coffeepot_can_opener_49.png,wrong_gradcam/ILSVRC2012_val_00043146_WrongPred_coffeepot_can_opener_49.png,0.4920306,166.52187,10.32196389
wrong_gradcam/ILSVRC2012_val_00042964_GroundTruth_coffeepot_toaster_20.png,wrong_gradcam/ILSVRC2012_val_00042964_WrongPred_coffeepot_toaster_20.png,0.19762498,73.584305,7.176519981
wrong_gradcam/ILSVRC2012_val_00040691_GroundTruth_coffeepot_medicine_chest_16.png,wrong_gradcam/ILSVRC2012_val_00040691_WrongPred_coffeepot_medicine_chest_16.png,0.16460009,165.12132,14.94178659
wrong_gradcam/ILSVRC2012_val_00036792_GroundTruth_coffeepot_soap_dispenser_33.png,wrong_gradcam/ILSVRC2012_val_00036792_WrongPred_coffeepot_soap_dispenser_33.png,0.3332926,132.27322,9.426199711
wrong_gradcam/ILSVRC2012_val_00034401_GroundTruth_coffeepot_water_jug_54.png,wrong_gradcam/ILSVRC2012_val_00034401_WrongPred_coffeepot_water_jug_54.png,0.5405128,142.00241,3.122422908
wrong_gradcam/ILSVRC2012_val_00033795_GroundTruth_coffeepot_perfume_3.png,wrong_gradcam/ILSVRC2012_val_00033795_WrongPred_coffeepot_perfume_3.png,0.033373296,123.10269,6.312032467
wrong_gradcam/ILSVRC2012_val_00033669_GroundTruth_coffeepot_teapot_97.png,wrong_gradcam/ILSVRC2012_val_00033669_WrongPred_coffeepot_teapot_97.png,0.96545136,162.4229,1.17725682
wrong_gradcam/ILSVRC2012_val_00030880_GroundTruth_coffeepot_teapot_63.png,wrong_gradcam/ILSVRC2012_val_00030880_WrongPred_coffeepot_teapot_63.png,0.6336663,171.3397,2.763070779
wrong_gradcam/ILSVRC2012_val_00030299_GroundTruth_coffeepot_torch_43.png,wrong_gradcam/ILSVRC2012_val_00030299_WrongPred_coffeepot_torch_43.png,0.4349442,135.75818,1.601475617
wrong_gradcam/ILSVRC2012_val_00029697_GroundTruth_coffeepot_pot_64.png,wrong_gradcam/ILSVRC2012_val_00029697_WrongPred_coffeepot_pot_64.png,0.6446761,153.12616,4.041265068
wrong_gradcam/ILSVRC2012_val_00017357_GroundTruth_coffeepot_ashcan_18.png,wrong_gradcam/ILSVRC2012_val_00017357_WrongPred_coffeepot_ashcan_18.png,0.183634,127.48817,6.829138749
wrong_gradcam/ILSVRC2012_val_00014552_GroundTruth_coffeepot_cocktail_shaker_39.png,wrong_gradcam/ILSVRC2012_val_00014552_WrongPred_coffeepot_cocktail_shaker_39.png,0.39015764,183.68475,3.443653578
wrong_gradcam/ILSVRC2012_val_00011722_GroundTruth_coffeepot_espresso_maker_86.png,wrong_gradcam/ILSVRC2012_val_00011722_WrongPred_coffeepot_espresso_maker_86.png,0.8590602,155.54506,2.583167714
wrong_gradcam/ILSVRC2012_val_00008365_GroundTruth_coffeepot_espresso_maker_49.png,wrong_gradcam/ILSVRC2012_val_00008365_WrongPred_coffeepot_espresso_maker_49.png,0.4904777,153.51393,1.430357502
wrong_gradcam/ILSVRC2012_val_00008304_GroundTruth_coffeepot_water_jug_31.png,wrong_gradcam/ILSVRC2012_val_00008304_WrongPred_coffeepot_water_jug_31.png,0.30645552,61.28242,4.676946863
wrong_gradcam/ILSVRC2012_val_00007862_GroundTruth_coffeepot_espresso_maker_71.png,wrong_gradcam/ILSVRC2012_val_00007862_WrongPred_coffeepot_espresso_maker_71.png,0.7075745,156.52432,3.10888874
wrong_gradcam/ILSVRC2012_val_00049582_GroundTruth_reflex_camera_tripod_16.png,wrong_gradcam/ILSVRC2012_val_00049582_WrongPred_reflex_camera_tripod_16.png,0.16018112,122.03359,8.034456026
wrong_gradcam/ILSVRC2012_val_00048898_GroundTruth_reflex_camera_Polaroid_camera_83.png,wrong_gradcam/ILSVRC2012_val_00048898_WrongPred_reflex_camera_Polaroid_camera_83.png,0.82683146,174.27429,2.210749699
wrong_gradcam/ILSVRC2012_val_00044493_GroundTruth_reflex_camera_lens_cap_44.png,wrong_gradcam/ILSVRC2012_val_00044493_WrongPred_reflex_camera_lens_cap_44.png,0.43933922,109.2672,2.287510253
wrong_gradcam/ILSVRC2012_val_00026322_GroundTruth_reflex_camera_tripod_53.png,wrong_gradcam/ILSVRC2012_val_00026322_WrongPred_reflex_camera_tripod_53.png,0.53010094,96.00742,4.708673041
wrong_gradcam/ILSVRC2012_val_00024065_GroundTruth_reflex_camera_projector_70.png,wrong_gradcam/ILSVRC2012_val_00024065_WrongPred_reflex_camera_projector_70.png,0.7021075,141.02763,3.47972474
wrong_gradcam/ILSVRC2012_val_00019288_GroundTruth_reflex_camera_binoculars_39.png,wrong_gradcam/ILSVRC2012_val_00019288_WrongPred_reflex_camera_binoculars_39.png,0.39108536,96.022766,2.405986332
wrong_gradcam/ILSVRC2012_val_00012816_GroundTruth_reflex_camera_lens_cap_93.png,wrong_gradcam/ILSVRC2012_val_00012816_WrongPred_reflex_camera_lens_cap_93.png,0.93392503,165.17706,2.383995168
wrong_gradcam/ILSVRC2012_val_00011300_GroundTruth_reflex_camera_projector_47.png,wrong_gradcam/ILSVRC2012_val_00011300_WrongPred_reflex_camera_projector_47.png,0.4700868,150.03114,1.898448617
wrong_gradcam/ILSVRC2012_val_00008413_GroundTruth_reflex_camera_lens_cap_47.png,wrong_gradcam/ILSVRC2012_val_00008413_WrongPred_reflex_camera_lens_cap_47.png,0.46827242,115.749054,1.872107705
